person_id;person_trip_id;origin_x;origin_y;destination_x;destination_y;departure_time;travel_time;vehicle_distance;routed_distance;mode;preceding_purpose;following_purpose;returning;euclidean_distance
136594;2;1179748.8740773457;6109377.153748037;1178343.5333352133;6111453.435118404;34696.0;3289.0;0.0;5663.723112402928;car;other;shop;false;2507.1750897035445
256781;0;1191157.3127175136;6180917.514618026;1184639.610241171;6184732.234817414;30059.0;7973.0;0.0;20126.086756438828;car;home;other;false;7551.9888618653695
256781;1;1184639.610241171;6184732.234817414;1184639.610241171;6184732.234817414;38032.0;6.0;0.0;0.0;car;other;other;false;0.0
87064;0;1176394.9578314004;6108442.417001528;1176532.5274486863;6108452.065758027;37933.0;129.0;0.0;155.85545970560648;walk;home;leisure;false;137.90757086600587
159848;0;1235063.6253438084;6136295.9013502905;1235272.2056244588;6136286.428492356;37712.0;366.0;0.0;440.0304961114497;walk;home;leisure;false;208.79527895440629
82172;0;1174756.8130787197;6107072.943750327;1174584.0785398325;6106958.760187123;37902.0;192.0;0.0;230.90115660406883;walk;home;leisure;false;207.0630508580234
143537;1;1176189.3860885382;6108097.153755544;1176189.3860885382;6108097.153755544;38047.0;93.0;0.0;111.79186185483469;walk;leisure;home;true;0.0
89055;1;1177515.9087722816;6110608.996716952;1177515.9087722816;6110608.996716952;38049.0;123.0;0.0;148.33749430221613;walk;leisure;home;true;0.0
69918;2;1218176.3449894623;6074985.599112561;1219270.509585352;6072402.386010746;37221.0;988.0;0.0;5693.382508542299;car;leisure;work;false;2805.385194993589
68920;0;1221197.7874426958;6065879.462276521;1222730.2559568314;6077178.726749362;28951.0;9260.0;0.0;16860.008484444013;car;home;work;false;11402.711842979726
39894;0;1191220.1711737327;6109299.5925963875;1191309.3031637368;6109135.793685282;38215.0;145.0;0.0;174.21620946996072;walk;home;leisure;false;186.47947587214514
179252;0;1230729.686050164;6185706.097240372;1229566.6873190294;6186903.633898277;36104.0;2343.0;0.0;3275.7962533305504;car;home;shop;false;1669.3292352462036
185091;0;1181349.081363728;6174184.103668107;1181514.8295068736;6174337.570348197;38380.0;85.0;0.0;103.08850451234836;walk;home;leisure;false;225.8859642696668
156521;1;1239179.1916189096;6136553.049890839;1238794.529671948;6135295.052679472;35517.0;3005.0;0.0;3607.1683059001202;walk;leisure;home;true;1315.492986392253
52925;0;1203669.8435549736;6083358.081116898;1201789.0520224448;6081867.222491629;38015.0;544.0;0.0;4927.673110635746;car_passenger;home;other;false;2400.0075477735018
144694;1;1224170.9029276834;6082752.207665592;1225747.3711256953;6078622.310206952;36808.0;1788.0;0.0;7503.59799760339;car;other;other;false;4420.554829230262
210982;3;1228021.694487661;6197406.212063807;1228100.3010045458;6199182.746341839;36502.0;2096.0;0.0;3171.6317932288684;car;shop;work;false;1778.2724834852406
271124;0;1236048.0467823138;6159091.8259152835;1235250.1981113427;6158864.258394547;36489.0;2115.0;0.0;2895.030041324723;car;home;leisure;false;829.668294117974
77747;0;1173613.8841613918;6107157.464411914;1183079.9739452829;6106269.69426663;26473.0;12132.0;0.0;21257.62695478343;car;home;other;false;9507.62807578973
165730;3;1228296.5961379688;6196700.357650695;1228667.5001827127;6199067.93846376;36178.0;2460.0;0.0;3760.9841315761037;car;shop;work;false;2396.457534945546
212164;0;1227112.4533378594;6130505.443039097;1230554.8259478034;6120412.503674112;31728.0;6912.0;0.0;12759.39523164754;car;home;work;false;10663.833935829534
257785;1;1216803.8539203876;6196468.611820849;1217047.7324278525;6196229.074142823;38346.0;311.0;0.0;373.8219464524371;walk;leisure;home;true;341.84064357128335
66101;0;1182678.8028912991;6085394.021851929;1192232.088261059;6081437.959257657;27446.0;11235.0;0.0;13482.222627116491;pt;home;work;false;10340.00447803907
143535;0;1176189.3860885382;6108097.153755544;1177878.8174778514;6110546.639163602;35904.0;2778.0;0.0;3851.391109011832;car;home;shop;false;2975.593585066293
89839;0;1176430.078112859;6108438.878780502;1176273.765278474;6108365.184021501;38549.0;172.0;0.0;206.4781356777482;walk;home;leisure;false;172.8138295904518
140850;0;1175412.4041240616;6107415.246162083;1175412.4041240616;6107415.246162083;38742.0;50.0;0.0;60.74651030497498;walk;home;leisure;false;0.0
245920;2;1211229.7124404449;6148052.150736986;1209598.2182639218;6148229.231139485;36786.0;2091.0;0.0;3104.8176982615005;car;other;shop;false;1641.076085066714
64728;0;1198556.2621654226;6076227.037095021;1198729.2712585116;6078612.787100265;32984.0;5947.0;0.0;8661.129100875309;car;home;work;false;2392.0148899641313
317784;1;1228495.7612546375;6199359.362667212;1227063.1588164833;6196990.13645024;35482.0;3475.0;0.0;4921.771131143565;car;shop;home;true;2768.6788569626697
45034;0;1210857.5786860134;6112341.007558883;1210968.0398428664;6112536.394693481;38839.0;119.0;0.0;142.8533539436318;walk;home;leisure;false;224.44999340516827
192968;1;1232878.60372506;6188768.101218214;1232364.3536586412;6189656.750545828;37810.0;1181.0;0.0;1769.1740230487696;car;leisure;home;true;1026.7184415794693
89841;0;1176430.078112859;6108438.878780502;1183529.1936128442;6105377.626105528;29548.0;9465.0;0.0;18196.48442917009;car;home;other;false;7731.022495256533
184135;0;1229100.7669201784;6183847.4633410685;1227580.6013339898;6195399.009796174;29848.0;9172.0;0.0;12883.60303205145;car;home;work;false;11651.142815788457
140064;0;1181010.037575554;6110227.367427966;1181423.5778386334;6111728.9868496405;38190.0;841.0;0.0;10158.533426615135;car_passenger;home;other;false;1557.5225316954168
30443;0;1193572.995614296;6123217.483550807;1177069.8491134602;6110509.850027936;23450.0;15582.0;0.0;25963.414482464395;car;home;work;false;20828.773227909252
301895;0;1227922.2276978283;6198540.37880997;1227922.2276978283;6198540.37880997;39059.0;39.0;0.0;0.0;car;home;leisure;false;0.0
120476;0;1176661.4180654448;6110191.12150676;1176661.4180654448;6110191.12150676;39074.0;68.0;0.0;82.67198950355571;walk;home;leisure;false;0.0
80942;0;1177470.190909788;6110107.735836571;1177235.4559126887;6110814.841011129;37741.0;1427.0;0.0;1939.156460653086;car;home;leisure;false;745.049157271
226799;0;1235549.7758085413;6171522.16428983;1235515.978986284;6171434.607232778;39083.0;158.0;0.0;190.73652202503976;walk;home;leisure;false;93.85341461176198
335829;1;1176941.9633659034;6110607.4338827785;1176742.317422059;6110620.085093919;39193.0;121.0;0.0;146.05585121570735;walk;shop;home;true;200.0463847133222
143931;3;1178645.4387933281;6113111.200516647;1179304.4923388371;6112065.0689325435;37060.0;2269.0;0.0;3421.2130249500633;car;shop;work;false;1236.4234174045287
301895;1;1227922.2276978283;6198540.37880997;1227922.2276978283;6198540.37880997;39299.0;39.0;0.0;0.0;car;leisure;home;true;0.0
55050;1;1191136.3821710958;6099259.568465626;1184188.079993094;6106254.747358363;34177.0;5166.0;0.0;34010.69793638431;car;other;leisure;false;9859.58573664332
77744;3;1179356.2768775905;6109484.066020849;1181114.3797016847;6108911.521995338;37759.0;1587.0;0.0;2001.8271126489158;car;shop;work;false;1848.9813955897534
94749;0;1177790.5364754635;6110377.882404004;1177659.9629717318;6110478.023905727;39423.0;84.0;0.0;101.52035551030194;walk;home;leisure;false;164.55321401933892
78466;1;1178501.412187973;6109389.385417381;1178119.198881461;6110464.924602808;37904.0;1627.0;0.0;2449.93882950473;car;shop;home;true;1141.4339889209875
89842;0;1176430.078112859;6108438.878780502;1176532.5274486863;6108452.065758027;39477.0;102.0;0.0;123.38397044184663;walk;home;leisure;false;103.29454384282741
331624;1;1228769.3870601458;6200683.606653543;1227350.6748579172;6199365.003730178;35722.0;3865.0;0.0;5395.5896141024705;car;shop;home;true;1936.8680859211559
144694;2;1225747.3711256953;6078622.310206952;1225029.3766607763;6079488.005501579;38596.0;1075.0;0.0;2602.7461519271455;car;other;shop;false;1124.697468119133
227179;1;1229546.8347860915;6176356.640956398;1236679.7011666251;6179345.835419839;36495.0;3230.0;0.0;10887.629572888953;car;other;leisure;false;7733.890763568794
295784;3;1229030.3041096353;6202649.199619709;1227754.6759489742;6195309.287128411;36452.0;3275.0;0.0;8603.553169660732;car;shop;work;false;7449.935743627219
256781;2;1184639.610241171;6184732.234817414;1184332.596771622;6182750.12287361;38038.0;1706.0;0.0;3136.7506734670615;car;other;shop;false;2005.7479971955206
303049;0;1227708.815356317;6196153.47593623;1227800.2183180153;6196284.26849885;39592.0;155.0;0.0;187.08574093644134;walk;home;leisure;false;159.56564744293132
49901;0;1229763.454893636;6078782.385713089;1224129.5052742409;6075871.947699821;32588.0;7160.0;0.0;10304.864592200485;car;home;work;false;6341.296219461942
45140;0;1185580.1761606915;6114730.347509272;1178681.241167148;6110656.059120635;29585.0;10173.0;0.0;14098.230500891903;car;home;other;false;8012.186338255438
80942;1;1177235.4559126887;6110814.841011129;1177470.190909788;6110107.735836571;39168.0;595.0;0.0;1511.9712243802298;car;leisure;home;true;745.049157271
144694;3;1225029.3766607763;6079488.005501579;1225150.266852898;6079951.978816729;39671.0;98.0;0.0;817.0696453247232;car;shop;work;false;479.4639462180169
203875;1;1235589.088705765;6158310.561066953;1235438.6839102881;6158173.974940199;39608.0;180.0;0.0;216.66364399523096;walk;leisure;home;true;203.16833543673724
288013;3;1229792.9698647745;6193060.946781129;1229006.261288459;6189379.729591569;37519.0;2277.0;0.0;12327.891738346543;car;shop;work;false;3764.3419585311785
245920;3;1209598.2182639218;6148229.231139485;1210837.7430458195;6148716.76122008;38877.0;972.0;0.0;1973.8699792645498;car;shop;work;false;1331.9561796183355
150999;0;1223530.526990578;6076024.506068042;1220947.0190646253;6076624.490955517;34016.0;5870.0;0.0;9703.630947927937;car;home;shop;false;2652.262254879676
202804;3;1238134.8346002842;6162701.675650749;1238921.3259567101;6153682.041442351;35814.0;4080.0;0.0;11778.02934832114;car;shop;work;false;9053.859392934874
203876;1;1235589.088705765;6158310.561066953;1235438.6839102881;6158173.974940199;39751.0;180.0;0.0;216.66364399523096;walk;leisure;home;true;203.16833543673724
242928;1;1207519.6377032031;6153172.1195094455;1207448.9430985958;6153295.72916357;39751.0;182.0;0.0;218.47478362518237;walk;leisure;home;true;142.3975902655712
155560;2;1225720.2183240363;6077680.165617959;1224788.188425791;6069758.688348675;33252.0;6694.0;0.0;11779.555441457587;car;other;shop;false;7976.119473716423
210472;2;1229667.4643813372;6180428.335865775;1232379.082775198;6182670.040585704;37964.0;1987.0;0.0;6597.129633667897;car;leisure;work;false;3518.254448625918
288011;1;1228596.4423124176;6198556.467616616;1228559.349721211;6198509.384679031;39855.0;105.0;0.0;126.08706969789696;walk;leisure;home;true;59.93882993574877
143930;1;1175788.345916648;6112017.628888186;1175650.8865857832;6109341.2393278405;36804.0;3185.0;0.0;4285.41519001759;car;shop;home;true;2679.917190207279
257786;0;1217047.7324278525;6196229.074142823;1216684.0248441368;6195741.004234429;39001.0;1013.0;0.0;1830.526987373485;car;home;leisure;false;608.6833675496473
76938;1;1179102.7521805079;6114162.280400396;1177289.5815763888;6111814.221105715;36989.0;3089.0;0.0;3707.538019590121;walk;leisure;home;true;2966.6428991335774
255084;0;1226309.5217346647;6211626.727931051;1226868.715565662;6212005.398661763;38053.0;2026.0;0.0;3250.1116661677183;car;home;leisure;false;675.3438109022162
127510;3;1175986.5029603373;6109546.520136353;1174583.8788485378;6109994.729739884;36670.0;3418.0;0.0;5021.148081239352;car;shop;work;false;1472.4966036290455
140063;2;1182509.6895844995;6113752.826324563;1176297.4618925382;6108686.821188653;33069.0;7089.0;0.0;9802.404761418858;car;leisure;work;false;8015.995317727726
74683;1;1171766.6153457111;6129678.436391795;1172011.7851743284;6129885.516841139;40046.0;142.0;0.0;170.6645728588216;walk;leisure;home;true;320.9214192985284
95448;2;1179014.716976634;6111852.9060725495;1176180.1873669424;6111011.807339182;37782.0;2414.0;0.0;4291.7601070748005;car;other;shop;false;2956.6882127628146
89841;1;1183529.1936128442;6105377.626105528;1181538.8802287416;6101287.762421712;39013.0;1222.0;0.0;8007.994745833279;car;other;other;false;4548.442845539067
69917;0;1212558.423833394;6088954.899770405;1224317.7110867267;6077147.01454019;24104.0;16171.0;0.0;39533.20830552002;car;home;work;false;16664.54290751267
296521;1;1228784.0540170898;6201922.905213216;1228241.1660003823;6199172.190861892;37343.0;2956.0;0.0;3548.206590589416;walk;shop;home;true;2803.7754619916373
271124;1;1235250.1981113427;6158864.258394547;1236048.0467823138;6159091.8259152835;38604.0;1744.0;0.0;2830.9028692813727;car;leisure;home;true;829.668294117974
43842;1;1228180.4665703669;6081388.076488169;1229958.3319445867;6088589.106143552;35859.0;4532.0;0.0;11042.455854604133;car;shop;home;true;7417.252414914487
87061;1;1173623.0546245056;6107274.275813952;1182706.1614048905;6106334.507122356;30822.0;9585.0;0.0;23583.472695972454;car;other;leisure;false;9131.59317849725
50249;0;1210405.8724151724;6086810.477983024;1210400.8099488183;6086973.112792483;40388.0;35.0;0.0;42.007312994166725;walk;home;shop;false;162.71358214123006
136594;3;1178343.5333352133;6111453.435118404;1180596.2142627127;6110381.335275249;37985.0;2518.0;0.0;7697.678381959238;car;shop;work;false;2494.7884549223686
291815;0;1227541.5369950228;6196858.581054013;1227858.7273001908;6195447.804658458;40298.0;257.0;0.0;2622.696895384838;car_passenger;home;other;false;1445.994373415542
108514;2;1177436.2163927238;6111030.7166089015;1185006.5793643058;6111628.172538523;34154.0;6415.0;0.0;14313.71160696802;car;other;shop;false;7593.902100326225
257786;1;1216684.0248441368;6195741.004234429;1217047.7324278525;6196229.074142823;40014.0;591.0;0.0;950.01296801347;car;leisure;home;true;608.6833675496473
283676;0;1229805.0091226986;6176241.966844834;1231437.0081912559;6173749.487850138;37418.0;3220.0;0.0;3864.5235742704745;walk;home;leisure;false;2979.24025529574
219623;1;1230855.7009932718;6140950.796692774;1231378.4006145154;6140517.240980066;40465.0;188.0;0.0;225.75270928711964;walk;leisure;home;true;679.106361381934
206692;1;1184693.06254693;6186560.977236174;1184225.315919553;6187130.7405262105;39983.0;685.0;0.0;822.120967188462;walk;leisure;home;true;737.1683078482461
21394;1;1219692.4057330715;6053595.670237902;1219482.1246930647;6056033.322898177;35866.0;4807.0;0.0;7459.158095156703;car;shop;home;true;2446.7056643446235
155560;3;1224788.188425791;6069758.688348675;1225321.6037732773;6071875.561509775;39946.0;761.0;0.0;5952.198516636455;car;shop;work;false;2183.0446429513927
202091;1;1195186.3116388149;6154201.801930811;1195151.8641078696;6154154.627273008;40704.0;6.0;0.0;99.24157139748881;car;work;home;true;58.41301847242689
89841;2;1181538.8802287416;6101287.762421712;1181303.2582045763;6103362.056324312;40235.0;508.0;0.0;3487.1333419669213;car;other;shop;false;2087.6333329002064
131652;1;1178074.1006881844;6110678.993700744;1178097.3835966652;6110833.334150953;40799.0;57.0;0.0;68.80086034349691;walk;leisure;home;true;156.08673357533903
87062;0;1176394.9578314004;6108442.417001528;1178578.0970901814;6110502.480855573;37729.0;3160.0;0.0;3792.9857960717486;walk;home;leisure;false;3001.659558639934
77747;1;1183079.9739452829;6106269.69426663;1181728.2169147693;6104461.904799558;38605.0;2292.0;0.0;9912.975413583332;car;other;leisure;false;2257.2881576794384
68918;0;1221197.7874426958;6065879.462276521;1216047.394028159;6051789.35800294;33271.0;7656.0;0.0;23054.330732655002;car;home;work;false;15001.919569338028
303048;1;1227800.2183180153;6196284.26849885;1227708.815356317;6196153.47593623;40779.0;155.0;0.0;187.08574093644134;walk;leisure;home;true;159.56564744293132
184137;0;1229100.7669201784;6183847.4633410685;1228910.801675094;6184046.0287826825;40615.0;474.0;0.0;879.2014641659376;car;home;shop;false;274.7999798823407
143932;1;1175852.6624263837;6109558.307510734;1175650.8865857832;6109341.2393278405;40918.0;194.0;0.0;233.444755677082;walk;leisure;home;true;296.36478514584735
89841;3;1181303.2582045763;6103362.056324312;1181652.6375713933;6102453.734014353;40743.0;409.0;0.0;2131.614521511474;car;shop;work;false;973.1985207181028
150999;1;1220947.0190646253;6076624.490955517;1223530.526990578;6076024.506068042;39886.0;1275.0;0.0;9684.036793224614;car;shop;home;true;2652.262254879676
227179;2;1236679.7011666251;6179345.835419839;1229452.1685343217;6182896.579313187;39725.0;1479.0;0.0;12830.80223652367;car;leisure;work;false;8052.639948933313
209726;0;1218723.467067901;6150130.588279514;1226109.3352842415;6145296.02135868;38870.0;2344.0;0.0;17999.405787050666;car_passenger;home;other;false;8827.462071352493
216152;0;1228501.6070878091;6156150.072421692;1231356.7451384622;6156729.513596699;38000.0;3232.0;0.0;3879.3402502382723;walk;home;leisure;false;2913.3426443828334
192967;1;1232259.066215351;6189490.78857184;1232364.3536586412;6189656.750545828;41094.0;153.0;0.0;184.2515374637534;walk;leisure;home;true;196.54216474952122
12921;1;1176537.604360298;6114597.316684494;1176499.5973505243;6114639.60705897;41176.0;122.0;0.0;147.050293659065;walk;leisure;home;true;56.85955122317811
105494;0;1178578.0970901814;6110502.480855573;1188439.633401901;6100465.497879834;31348.0;10033.0;0.0;25329.10551959963;car;home;work;false;14070.924833948875
141849;0;1176538.9266306125;6109246.142267955;1179244.5553447232;6109518.377037654;38752.0;2701.0;0.0;6713.837404088301;car;home;leisure;false;2719.290074349092
136328;0;1178185.599231624;6109890.505744053;1177469.2718528374;6110034.024406339;40583.0;886.0;0.0;1238.7768668936067;car;home;shop;false;730.5631526594337
21281;0;1217604.6894826964;6053327.364986824;1217318.7731337189;6055121.997399521;39153.0;2334.0;0.0;2801.907089517447;walk;home;leisure;false;1817.265433368484
144695;0;1217727.2381679832;6077740.222667122;1225254.5312817218;6080235.24603801;30137.0;11393.0;0.0;16655.119850724408;car;home;shop;false;7930.024163986718
62428;1;1192656.8034467371;6082200.009589732;1192814.811933098;6082167.280619207;41411.0;146.0;0.0;175.53034208523695;walk;leisure;home;true;161.3625336738387
179252;1;1229566.6873190294;6186903.633898277;1230729.686050164;6185706.097240372;39104.0;2477.0;0.0;3387.351540236744;car;shop;home;true;1669.3292352462036
325237;0;1228097.5605391427;6200104.389397946;1228466.714644896;6200353.9249768965;39732.0;1856.0;0.0;2727.7301781805972;car;home;shop;false;445.58137186900177
52925;1;1201789.0520224448;6081867.222491629;1203669.8435549736;6083358.081116898;41015.0;575.0;0.0;4925.574285516636;car_passenger;other;home;true;2400.0075477735018
87064;1;1176532.5274486863;6108452.065758027;1176394.9578314004;6108442.417001528;41533.0;129.0;0.0;155.85545970560648;walk;leisure;home;true;137.90757086600587
159848;1;1235272.2056244588;6136286.428492356;1235063.6253438084;6136295.9013502905;41312.0;366.0;0.0;440.0304961114497;walk;leisure;home;true;208.79527895440629
62427;1;1192193.4608390867;6082029.7799018845;1192814.811933098;6082167.280619207;41087.0;597.0;0.0;1030.3134495621057;car;work;home;true;636.383240895842
82172;1;1174584.0785398325;6106958.760187123;1174756.8130787197;6107072.943750327;41502.0;192.0;0.0;230.90115660406883;walk;leisure;home;true;207.0630508580234
238688;0;1210667.6292432242;6147962.686228038;1209598.2182639218;6148229.231139485;39874.0;1828.0;0.0;2569.482778824587;car;home;shop;false;1102.1279564872343
295784;4;1227754.6759489742;6195309.287128411;1227486.5728554586;6195372.310098799;41432.0;342.0;0.0;545.4674304289854;car;work;leisure;false;275.4108994741013
255084;1;1226868.715565662;6212005.398661763;1226309.5217346647;6211626.727931051;40079.0;1752.0;0.0;2324.145287947414;car;leisure;home;true;675.3438109022162
143535;1;1177878.8174778514;6110546.639163602;1176189.3860885382;6108097.153755544;38904.0;2978.0;0.0;4010.1680690679345;car;shop;home;true;2975.593585066293
39894;1;1191309.3031637368;6109135.793685282;1191220.1711737327;6109299.5925963875;41815.0;145.0;0.0;174.21620946996072;walk;leisure;home;true;186.47947587214514
196118;1;1181377.7982425164;6174789.53945023;1181349.081363728;6174184.103668107;41244.0;743.0;0.0;1002.0441615873124;car;work;home;true;606.1164454151229
140064;1;1181423.5778386334;6111728.9868496405;1181010.037575554;6110227.367427966;41190.0;846.0;0.0;7787.795847746137;car_passenger;other;home;true;1557.5225316954168
185091;1;1181514.8295068736;6174337.570348197;1181349.081363728;6174184.103668107;41980.0;85.0;0.0;103.08850451234836;walk;leisure;home;true;225.8859642696668
179673;1;1181531.1467141684;6174235.130609115;1181531.1467141684;6174235.130609115;42160.0;37.0;0.0;0.0;car;work;home;true;0.0
256781;3;1184332.596771622;6182750.12287361;1190399.919144983;6184577.44382957;39744.0;2461.0;0.0;17295.20493783666;car;shop;work;false;6336.521337325089
89839;1;1176273.765278474;6108365.184021501;1176430.078112859;6108438.878780502;42149.0;172.0;0.0;206.4781356777482;walk;leisure;home;true;172.8138295904518
140850;1;1175412.4041240616;6107415.246162083;1175412.4041240616;6107415.246162083;42342.0;50.0;0.0;60.74651030497498;walk;leisure;home;true;0.0
238687;1;1210667.6292432242;6147962.686228038;1210667.6292432242;6147962.686228038;42359.0;44.0;0.0;0.0;car;work;home;true;0.0
185090;1;1181964.592759431;6174802.542235461;1181349.081363728;6174184.103668107;41733.0;776.0;0.0;1031.8987333583245;car;work;home;true;872.5368415325707
45034;1;1210968.0398428664;6112536.394693481;1210857.5786860134;6112341.007558883;42439.0;119.0;0.0;142.8533539436318;walk;leisure;home;true;224.44999340516827
144694;4;1225150.266852898;6079951.978816729;1225029.3766607763;6079488.005501579;42383.0;274.0;0.0;636.7609113650065;car;work;leisure;false;479.4639462180169
89056;1;1176364.8859145506;6108510.028930475;1177515.9087722816;6110608.996716952;40106.0;2628.0;0.0;3612.596466411853;car;work;home;true;2393.8503269183557
120476;1;1176661.4180654448;6110191.12150676;1176661.4180654448;6110191.12150676;42674.0;68.0;0.0;82.67198950355571;walk;leisure;home;true;0.0
93627;3;1178681.241167148;6110656.059120635;1182751.1831680625;6114572.258568199;35735.0;7062.0;0.0;10107.836168962825;car;shop;work;false;5648.101097175361
52926;1;1202367.3627081849;6081748.708498151;1203669.8435549736;6083358.081116898;40563.0;2270.0;0.0;3163.6279693362494;car;work;home;true;2070.3952719768017
226799;1;1235515.978986284;6171434.607232778;1235549.7758085413;6171522.16428983;42683.0;158.0;0.0;190.73652202503976;walk;leisure;home;true;93.85341461176198
226801;1;1235882.658176181;6171525.794916766;1235549.7758085413;6171522.16428983;42392.0;575.0;0.0;903.0349492888442;car;work;home;true;332.9021660146873
55050;2;1184188.079993094;6106254.747358363;1176977.7448314652;6109959.778201861;39343.0;3638.0;0.0;12959.967683037507;car;leisure;work;false;8106.5520842276055
94749;1;1177659.9629717318;6110478.023905727;1177790.5364754635;6110377.882404004;43023.0;84.0;0.0;101.52035551030194;walk;leisure;home;true;164.55321401933892
69915;0;1212558.423833394;6088954.899770405;1225872.2871566298;6084564.065685555;29790.0;13329.0;0.0;50835.351155789824;car;home;other;false;14019.214690933457
76935;1;1176491.1292859805;6108433.059383735;1177289.5815763888;6111814.221105715;40286.0;2872.0;0.0;4228.4221940307625;car;work;home;true;3474.1589845950325
89842;1;1176532.5274486863;6108452.065758027;1176430.078112859;6108438.878780502;43077.0;102.0;0.0;123.38397044184663;walk;leisure;home;true;103.29454384282741
179674;1;1183773.4242266077;6178221.6713640075;1181531.1467141684;6174235.130609115;36650.0;6530.0;0.0;9084.40880161255;car;shop;home;true;4573.873154473428
69915;1;1225872.2871566298;6084564.065685555;1225872.2871566298;6084564.065685555;43119.0;108.0;0.0;0.0;car;other;other;false;0.0
87063;1;1176509.8315640292;6109966.26311663;1176394.9578314004;6108442.417001528;41709.0;1631.0;0.0;2022.477196412298;car;work;home;true;1528.1698063237955
303049;1;1227800.2183180153;6196284.26849885;1227708.815356317;6196153.47593623;43192.0;155.0;0.0;187.08574093644134;walk;leisure;home;true;159.56564744293132
141849;1;1179244.5553447232;6109518.377037654;1176538.9266306125;6109246.142267955;41453.0;1976.0;0.0;4067.0580203719433;car;leisure;home;true;2719.290074349092
105493;2;1178645.4387933281;6113111.200516647;1174461.3171900974;6106990.176863863;36249.0;7197.0;0.0;10154.771696006235;car;other;shop;false;7414.432152805646
45140;1;1178681.241167148;6110656.059120635;1180954.781278375;6112128.4286875855;39758.0;3764.0;0.0;6486.915094071734;car;other;other;false;2708.6632826989076
118916;1;1176120.5930861342;6108251.359632464;1175009.0554188627;6107105.593902391;41707.0;1836.0;0.0;2480.582926678633;car;work;home;true;1596.3380262251417
212163;0;1227112.4533378594;6130505.443039097;1235139.985441695;6130048.996760488;36032.0;7539.0;0.0;13703.23938615469;car;home;work;false;8040.498422571054
69915;2;1225872.2871566298;6084564.065685555;1226473.8892861363;6084514.617694778;43227.0;354.0;0.0;1974.0340869591346;car;other;shop;false;603.6308690073182
26782;1;1216533.666079171;6052464.391070723;1216677.2610514697;6053708.413869599;41233.0;2354.0;0.0;3292.076209750416;car;work;home;true;1252.2828115858802
291815;1;1227858.7273001908;6195447.804658458;1227541.5369950228;6196858.581054013;43298.0;350.0;0.0;3763.060543324703;car_passenger;other;home;true;1445.994373415542
105493;3;1174461.3171900974;6106990.176863863;1175702.4667393179;6107575.939299978;43446.0;212.0;0.0;1764.886126618062;car;shop;work;false;1372.4320876071554
69915;3;1226473.8892861363;6084514.617694778;1225157.8305984528;6082782.908486826;43581.0;247.0;0.0;2968.198489369497;car;shop;work;false;2175.046493832453
89841;4;1181652.6375713933;6102453.734014353;1181562.2733939793;6102042.503045425;43228.0;603.0;0.0;814.0214722256934;car;work;leisure;false;421.04227147061897
12923;0;1176499.5973505243;6114639.60705897;1177184.6152081385;6117448.74216317;38268.0;5632.0;0.0;11375.704465667053;car;home;leisure;false;2891.4511060881487
162731;1;1230373.6147250421;6209120.331043073;1229349.803099845;6205756.57074899;40517.0;3419.0;0.0;4802.603484188808;car;work;home;true;3516.116260867257
142358;1;1177469.2718528374;6110034.024406339;1175986.5029603373;6109546.520136353;41946.0;1998.0;0.0;2708.966114049574;car;work;home;true;1560.8536131940468
151001;1;1224170.7524498554;6077365.524265936;1223530.526990578;6076024.506068042;42718.0;1246.0;0.0;1495.324145181583;walk;work;home;true;1486.0075524000827
283674;1;1230360.7420566166;6177535.11720705;1229805.0091226986;6176241.966844834;41704.0;2263.0;0.0;3256.9426163900894;car;work;home;true;1407.5073545599437
202622;1;1235945.6907101094;6158562.653748384;1235288.0762664224;6159020.214321586;42243.0;1835.0;0.0;2574.5548469884397;car;work;home;true;801.1357155284284
232040;0;1235685.580298906;6171449.704921676;1230418.9590564822;6123998.063735448;31565.0;12523.0;0.0;56503.94865793019;car;home;work;false;47743.01572562924
165730;4;1228667.5001827127;6199067.93846376;1227932.441149003;6197352.804070554;41677.0;2559.0;0.0;3577.4455579736177;car;work;leisure;false;1866.0111923018344
283676;1;1231437.0081912559;6173749.487850138;1229805.0091226986;6176241.966844834;41018.0;3220.0;0.0;3864.5235742704745;walk;leisure;home;true;2979.24025529574
80;4;1177114.7542494233;6110669.796874313;1176559.4804139729;6108381.404024387;41909.0;2348.0;0.0;3130.922340859938;car;work;leisure;false;2354.7974154750164
209726;1;1226109.3352842415;6145296.02135868;1218723.467067901;6150130.588279514;41870.0;2389.0;0.0;18271.487775671834;car_passenger;other;home;true;8827.462071352493
55051;1;1191264.4807108813;6099192.770132612;1197377.937421923;6095179.230228936;37260.0;7082.0;0.0;18164.03823228095;car;shop;home;true;7313.197352470529
110962;0;1176523.0783688696;6108967.107848852;1177562.2950535244;6111034.301125348;42216.0;2177.0;0.0;3067.470503040399;car;home;shop;false;2313.7111660822907
45140;2;1180954.781278375;6112128.4286875855;1181433.2971935384;6112645.608211213;43522.0;884.0;0.0;1790.3950380794151;car;other;shop;false;704.593599689871
87062;1;1178578.0970901814;6110502.480855573;1176394.9578314004;6108442.417001528;41329.0;3160.0;0.0;3792.9857960717486;walk;leisure;home;true;3001.659558639934
87061;2;1182706.1614048905;6106334.507122356;1176324.4906991646;6110287.870050278;40407.0;4093.0;0.0;14709.324734244015;car;leisure;work;false;7506.9833779076125
